year,time,Location,coal_CF,solar_CF,wind_CF,batteries_CF,natgas_CF,,,,Resource,CF,Adjusted factor,Adjusted CF,,Arizona,WACO
2020,3738,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3739,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3740,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3741,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3742,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3743,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3744,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3745,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3746,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3747,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3748,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3749,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3750,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3751,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3752,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3753,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3754,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3755,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3756,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3757,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3758,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3759,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3760,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3761,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3762,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3763,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3764,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3765,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3766,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3767,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3768,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3769,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3770,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3771,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3772,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3773,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3774,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3775,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3776,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3777,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3778,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3779,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3780,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3781,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3782,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3783,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3784,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3785,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3786,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3787,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3788,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3789,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3790,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3791,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3792,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3793,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3794,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3795,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3796,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3797,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3798,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3799,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3800,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3801,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3802,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3803,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3804,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3805,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3806,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3807,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3808,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3809,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3810,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3811,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3812,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3813,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3814,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3815,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3816,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3817,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3818,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3819,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3820,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3821,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3822,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3823,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3824,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3825,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3826,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3827,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3828,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3829,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3830,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3831,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3832,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3833,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3834,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3835,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3836,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3837,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3838,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3839,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3840,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3841,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3842,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3843,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3844,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3845,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3846,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3847,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3848,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3849,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3850,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3851,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3852,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3853,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3854,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3855,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3856,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3857,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3858,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3859,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3860,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3861,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3862,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3863,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3864,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3865,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3866,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3867,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3868,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3869,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3870,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3871,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3872,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3873,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3874,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3875,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3876,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3877,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3878,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3879,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3880,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3881,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3882,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3883,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3884,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3885,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3886,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3887,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3888,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3889,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3890,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3891,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3892,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3893,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3894,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3895,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3896,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3897,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3898,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3899,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3900,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3901,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3902,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3903,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3904,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3905,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3906,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3907,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3908,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3909,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3910,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3911,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3912,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3913,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3914,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3915,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3916,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3917,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3918,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3919,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3920,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3921,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3922,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3923,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3924,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3925,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3926,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3927,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3928,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3929,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3930,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3931,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3932,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3933,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3934,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3935,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3936,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3937,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3938,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3939,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3940,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3941,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3942,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3943,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3944,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3945,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3946,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3947,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3948,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3949,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3950,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3951,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3952,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3953,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3954,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3955,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3956,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3957,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3958,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3959,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3960,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3961,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3962,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3963,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3964,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3965,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3966,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3967,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3968,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3969,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3970,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3971,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3972,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3973,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3974,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3975,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3976,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3977,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3978,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3979,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3980,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3981,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3982,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3983,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3984,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3985,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3986,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3987,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3988,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3989,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3990,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3991,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3992,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3993,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3994,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3995,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3996,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3997,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3998,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,3999,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4000,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4001,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4002,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4003,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4004,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4005,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4006,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4007,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4008,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4009,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4010,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4011,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4012,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4013,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4014,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4015,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4016,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4017,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4018,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4019,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4020,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4021,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4022,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4023,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4024,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4025,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4026,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4027,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4028,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4029,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4030,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4031,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4032,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4033,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4034,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4035,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4036,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4037,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4038,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4039,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4040,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4041,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4042,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4043,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4044,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4045,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4046,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4047,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4048,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4049,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4050,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4051,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4052,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4053,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4054,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4055,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4056,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4057,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4058,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4059,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4060,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4061,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4062,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4063,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4064,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4065,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4066,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4067,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4068,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4069,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4070,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4071,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4072,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4073,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4074,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4075,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4076,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4077,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4078,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4079,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4080,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4081,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4082,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4083,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4084,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
2020,4085,WCO,0.33,0.37,0.31,0.62,0.86,,,,,,,,,,
